EconomicIndicatorId,ObsDate,Value
64620027058,12/1/2009,99.4
64620027058,1/1/2010,97.7
64620027058,2/1/2010,98.4
64620027058,3/1/2010,100.6
64620027058,4/1/2010,100.5
64620027058,5/1/2010,99.8
64620027058,6/1/2010,99.7
64620027058,7/1/2010,98.7
64620027058,8/1/2010,98
64620027058,9/1/2010,102.6
64620027058,10/1/2010,101.7
64620027058,11/1/2010,100
64620027058,12/1/2010,99.8
64620027058,1/1/2011,96.8
64620027058,2/1/2011,97.7
64620027058,3/1/2011,103.1
64620027058,4/1/2011,101.2
64620027058,5/1/2011,101.9
64620027058,6/1/2011,99.6
64620027058,7/1/2011,97.7
64620027058,8/1/2011,97.2
64620027058,9/1/2011,100.6
64620027058,10/1/2011,103.1
64620027058,11/1/2011,100
64620027058,12/1/2011,99.3
64620027058,1/1/2012,96.8
64620027058,2/1/2012,97.9
64620027058,3/1/2012,100.5
64620027058,4/1/2012,103.1
64620027058,5/1/2012,99.8
64620027058,6/1/2012,99.1
64620027058,7/1/2012,97.6
64620027058,8/1/2012,97.2
64620027058,9/1/2012,100.6
64620027058,10/1/2012,103.5
64620027058,11/1/2012,99.9
64620027058,12/1/2012,99.4
64620027058,1/1/2013,96.5
64620027058,2/1/2013,97.8
64620027058,3/1/2013,100.4
64620027058,4/1/2013,103.3
64620027058,5/1/2013,100.1
64620027058,6/1/2013,99.2
64620027058,7/1/2013,97.3
64620027058,8/1/2013,97.3
64620027058,9/1/2013,100.7
64620027058,10/1/2013,103.5
64620027058,11/1/2013,99.8
64620027058,12/1/2013,99.4
64620027058,1/1/2014,96.3
64620027058,2/1/2014,98.3
64620027058,3/1/2014,100.8
64620027058,4/1/2014,102.8
64620027058,5/1/2014,99.9
64620027058,6/1/2014,99.2
64620027058,7/1/2014,97.2
64620027058,8/1/2014,97.3
64620027058,9/1/2014,101.1
64620027058,10/1/2014,103.4
64620027058,11/1/2014,99.8
64620027058,12/1/2014,98.9
64620027058,1/1/2015,96.4
64620027058,2/1/2015,98.1
64620027058,3/1/2015,100.8
64620027058,4/1/2015,103.1
64620027058,5/1/2015,100
64620027058,6/1/2015,99.2
64620027058,7/1/2015,97.5
64620027058,8/1/2015,97.6
64620027058,9/1/2015,100.9
64620027058,10/1/2015,103.3
64620027058,11/1/2015,99.7
64620027058,12/1/2015,99
64620027058,1/1/2016,96.4
64620027058,2/1/2016,98.2
64620027058,3/1/2016,101.8
64620027058,4/1/2016,102.7
64620027058,5/1/2016,99.5
64620027058,6/1/2016,99.4
64620027058,7/1/2016,96.9
64620027058,8/1/2016,97.5
64620027058,9/1/2016,100.9
64620027058,10/1/2016,103.6
64620027058,11/1/2016,99.7
64620027058,12/1/2016,98.9
64620027058,1/1/2017,95.7
64620027058,2/1/2017,98.2
64620027058,3/1/2017,101.8
64620027058,4/1/2017,103
64620027058,5/1/2017,99.7
64620027058,6/1/2017,99
64620027058,7/1/2017,96.6
64620027058,8/1/2017,97.5
64620027058,9/1/2017,102.1
64620027058,10/1/2017,103.5
64620027058,11/1/2017,99.7
64620027058,12/1/2017,98.6
64620027058,1/1/2018,96.1
64620027058,2/1/2018,98.5
64620027058,3/1/2018,102.3
64620027058,4/1/2018,102.9
64620027058,5/1/2018,99.6
64620027058,6/1/2018,98.6
64620027058,7/1/2018,96.5
65793727517,1/1/1999,102.3
65793727517,2/1/1999,101
65793727517,3/1/1999,102.6
65793727517,4/1/1999,100.6
65793727517,5/1/1999,100.2
65793727517,6/1/1999,100.1
65793727517,7/1/1999,100.4
65793727517,8/1/1999,100.5
65793727517,9/1/1999,100.7
65793727517,10/1/1999,101
65793727517,11/1/1999,100.7
65793727517,12/1/1999,100.5
65793727517,1/1/2000,102.1
65793727517,2/1/2000,101.1
65793727517,3/1/2000,100.9
65793727517,4/1/2000,101.2
65793727517,5/1/2000,101
65793727517,6/1/2000,100.8
65793727517,7/1/2000,100.8
65793727517,8/1/2000,100.6
65793727517,9/1/2000,100.9
65793727517,10/1/2000,101.1
65793727517,11/1/2000,100.6
65793727517,12/1/2000,100.3
65793727517,1/1/2001,101.6
65793727517,2/1/2001,100.7
65793727517,3/1/2001,101.6
65793727517,4/1/2001,100.9
65793727517,5/1/2001,100.2
65793727517,6/1/2001,100.1
65793727517,7/1/2001,101.6
65793727517,8/1/2001,100.3
65793727517,9/1/2001,100.5
65793727517,10/1/2001,100.5
65793727517,11/1/2001,100.3
65793727517,12/1/2001,100.2
65793727517,1/1/2002,101.4
65793727517,2/1/2002,100.4
65793727517,3/1/2002,100.1
65793727517,4/1/2002,100.6
65793727517,5/1/2002,100
65793727517,6/1/2002,100
65793727517,7/1/2002,101.4
65793727517,8/1/2002,100.1
65793727517,9/1/2002,100.2
65793727517,10/1/2002,100.3
65793727517,11/1/2002,100.2
65793727517,12/1/2002,100.1
65793727517,1/1/2003,100.6
65793727517,2/1/2003,100.3
65793727517,3/1/2003,100.1
65793727517,4/1/2003,100.1
65793727517,5/1/2003,100
65793727517,6/1/2003,100
65793727517,7/1/2003,100.8
65793727517,8/1/2003,100.2
65793727517,9/1/2003,100.2
65793727517,10/1/2003,100.6
65793727517,11/1/2003,100.2
65793727517,12/1/2003,100.1
65793727517,1/1/2004,100.4
65793727517,2/1/2004,100.2
65793727517,3/1/2004,100.1
65793727517,4/1/2004,100.2
65793727517,5/1/2004,101.9
65793727517,6/1/2004,100.2
65793727517,7/1/2004,100.2
65793727517,8/1/2004,100.2
65793727517,9/1/2004,100.3
65793727517,10/1/2004,100.4
65793727517,11/1/2004,100.2
65793727517,12/1/2004,100.1
65793727517,1/1/2005,101.2
65793727517,2/1/2005,100.2
65793727517,3/1/2005,100.1
65793727517,4/1/2005,100
65793727517,5/1/2005,100.1
65793727517,6/1/2005,100.1
65793727517,7/1/2005,100.5
65793727517,8/1/2005,100.1
65793727517,9/1/2005,100.2
65793727517,10/1/2005,100.7
65793727517,11/1/2005,100.2
65793727517,12/1/2005,100.1
65793727517,1/1/2006,101.6
65793727517,2/1/2006,100.2
65793727517,3/1/2006,100
65793727517,4/1/2006,101.3
65793727517,5/1/2006,100
65793727517,6/1/2006,100
65793727517,7/1/2006,100.1
65793727517,8/1/2006,100.2
65793727517,9/1/2006,100.3
65793727517,10/1/2006,100.4
65793727517,11/1/2006,100.2
65793727517,12/1/2006,100.1
65793727517,1/1/2007,101.1
65793727517,2/1/2007,100.2
65793727517,3/1/2007,100.2
65793727517,4/1/2007,100.3
65793727517,5/1/2007,100.3
65793727517,6/1/2007,100.3
65793727517,7/1/2007,100.2
65793727517,8/1/2007,100.2
65793727517,9/1/2007,100.3
65793727517,10/1/2007,100.6
65793727517,11/1/2007,100.4
65793727517,12/1/2007,100.2
65793727517,1/1/2008,102.3
65793727517,2/1/2008,102.1
65793727517,3/1/2008,100.3
65793727517,4/1/2008,100.2
65793727517,5/1/2008,101.6
65793727517,6/1/2008,100.3
65793727517,7/1/2008,100.5
65793727517,8/1/2008,100.4
65793727517,9/1/2008,100.7
65793727517,10/1/2008,101.1
65793727517,11/1/2008,101
65793727517,12/1/2008,100.1
65793727517,1/1/2009,102.3
65793727517,2/1/2009,101.9
65793727517,3/1/2009,100
65793727517,4/1/2009,100.2
65793727517,5/1/2009,100.2
65793727517,6/1/2009,100
65793727517,7/1/2009,100.2
65793727517,8/1/2009,100.2
65793727517,9/1/2009,100.2
65793727517,10/1/2009,100.2
65793727517,11/1/2009,100.1
65793727517,12/1/2009,100.1
65793727517,1/1/2010,101.1
65793727517,2/1/2010,100.9
65793727517,3/1/2010,100.1
65793727517,4/1/2010,100.1
65793727517,5/1/2010,100.1
65793727517,6/1/2010,100.3
65793727517,7/1/2010,100.1
65793727517,8/1/2010,100.2
65793727517,9/1/2010,100.3
65793727517,10/1/2010,100.6
65793727517,11/1/2010,100.2
65793727517,12/1/2010,100.2
65793727517,1/1/2011,102.6
65793727517,2/1/2011,100.3
65793727517,3/1/2011,100.2
65793727517,4/1/2011,100.3
65793727517,5/1/2011,100.3
65793727517,6/1/2011,100.2
65793727517,7/1/2011,100.7
65793727517,8/1/2011,100.5
65793727517,9/1/2011,100.4
65793727517,10/1/2011,100.6
65793727517,11/1/2011,100.4
65793727517,12/1/2011,100.1
65793727517,1/1/2012,101.9
65793727517,2/1/2012,100.4
65793727517,3/1/2012,100.2
65793727517,4/1/2012,101
65793727517,5/1/2012,100.1
65793727517,6/1/2012,100.1
65793727517,7/1/2012,100.2
65793727517,8/1/2012,100.1
65793727517,9/1/2012,100.2
65793727517,10/1/2012,100.2
65793727517,11/1/2012,100.1
65793727517,12/1/2012,100
65793727517,1/1/2013,99.9
65793727517,2/1/2013,100.1
65793727517,3/1/2013,100
65793727517,4/1/2013,100.1
65793727517,5/1/2013,100.1
65793727517,6/1/2013,100
65793727517,7/1/2013,101.5
65793727517,8/1/2013,100.1
65793727517,9/1/2013,100.1
65793727517,10/1/2013,100.2
65793727517,11/1/2013,100.1
65793727517,12/1/2013,100
65793727517,1/1/2014,100.3
65793727517,2/1/2014,100.1
65793727517,3/1/2014,99.9
65793727517,4/1/2014,100
65793727517,5/1/2014,100
65793727517,6/1/2014,99.9
65793727517,7/1/2014,100
65793727517,8/1/2014,100.1
65793727517,9/1/2014,100.1
65793727517,10/1/2014,100.1
65793727517,11/1/2014,100.1
65793727517,12/1/2014,100
65793727517,1/1/2015,100.4
65793727517,2/1/2015,100
65793727517,3/1/2015,100
65793727517,4/1/2015,100.1
65793727517,5/1/2015,100.1
65793727517,6/1/2015,100
65793727517,7/1/2015,100
65793727517,8/1/2015,100
65793727517,9/1/2015,99.7
65793727517,10/1/2015,100
65793727517,11/1/2015,100.1
65793727517,12/1/2015,100
65793727517,1/1/2016,99.5
65793727517,2/1/2016,100
65793727517,3/1/2016,100
65793727517,4/1/2016,99.7
65793727517,5/1/2016,100
65793727517,6/1/2016,100
65793727517,7/1/2016,100.1
65793727517,8/1/2016,100
65793727517,9/1/2016,100.2
65793727517,10/1/2016,100.1
65793727517,11/1/2016,100.1
65793727517,12/1/2016,100.2
65793727517,1/1/2017,100.8
65793727517,2/1/2017,100.1
65793727517,3/1/2017,99.9
65793727517,4/1/2017,100.2
65793727517,5/1/2017,100
65793727517,6/1/2017,100
65793727517,7/1/2017,100.1
65793727517,8/1/2017,100.1
65793727517,9/1/2017,100.4
65793727517,10/1/2017,100.4
65793727517,11/1/2017,100.3
65793727517,12/1/2017,100.1
65793727517,1/1/2018,100.3
65793727517,2/1/2018,100.1
65793727517,3/1/2018,99.8
65793727517,4/1/2018,100.2
65793727517,5/1/2018,100.1
65793727517,6/1/2018,100.1
65793727517,7/1/2018,100.2
64454713463,1/1/1999,101.5
64454713463,2/1/1999,100.1
64454713463,3/1/1999,103.4
64454713463,4/1/1999,99.8
64454713463,5/1/1999,99.7
64454713463,6/1/1999,99.8
64454713463,7/1/1999,99.9
64454713463,8/1/1999,100.3
64454713463,9/1/1999,100.6
64454713463,10/1/1999,101.2
64454713463,11/1/1999,100.9
64454713463,12/1/1999,100.8
64454713463,1/1/2000,100.7
64454713463,2/1/2000,100.3
64454713463,3/1/2000,100.7
64454713463,4/1/2000,100.9
64454713463,5/1/2000,101.3
64454713463,6/1/2000,101.1
64454713463,7/1/2000,100.5
64454713463,8/1/2000,100.7
64454713463,9/1/2000,101
64454713463,10/1/2000,101.4
64454713463,11/1/2000,100.8
64454713463,12/1/2000,100.3
64454713463,1/1/2001,100.8
64454713463,2/1/2001,100.4
64454713463,3/1/2001,102.2
64454713463,4/1/2001,100.9
64454713463,5/1/2001,100
64454713463,6/1/2001,100
64454713463,7/1/2001,102.6
64454713463,8/1/2001,100.3
64454713463,9/1/2001,100.7
64454713463,10/1/2001,100.7
64454713463,11/1/2001,100.4
64454713463,12/1/2001,100.2
64454713463,1/1/2002,100.4
64454713463,2/1/2002,100.2
64454713463,3/1/2002,99.8
64454713463,4/1/2002,100.7
64454713463,5/1/2002,99.9
64454713463,6/1/2002,100
64454713463,7/1/2002,102.3
64454713463,8/1/2002,100.1
64454713463,9/1/2002,100.3
64454713463,10/1/2002,100.4
64454713463,11/1/2002,100.3
64454713463,12/1/2002,100.1
64454713463,1/1/2003,100.2
64454713463,2/1/2003,100.1
64454713463,3/1/2003,99.9
64454713463,4/1/2003,99.9
64454713463,5/1/2003,99.9
64454713463,6/1/2003,99.9
64454713463,7/1/2003,101.5
64454713463,8/1/2003,100.2
64454713463,9/1/2003,100.3
64454713463,10/1/2003,101.1
64454713463,11/1/2003,100.2
64454713463,12/1/2003,100.1
64454713463,1/1/2004,100.1
64454713463,2/1/2004,100
64454713463,3/1/2004,99.9
64454713463,4/1/2004,100
64454713463,5/1/2004,100.3
64454713463,6/1/2004,100.1
64454713463,7/1/2004,100.2
64454713463,8/1/2004,100.2
64454713463,9/1/2004,100.5
64454713463,10/1/2004,100.6
64454713463,11/1/2004,100.3
64454713463,12/1/2004,100.1
64454713463,1/1/2005,101.7
64454713463,2/1/2005,100
64454713463,3/1/2005,99.9
64454713463,4/1/2005,99.9
64454713463,5/1/2005,100
64454713463,6/1/2005,100
64454713463,7/1/2005,100.8
64454713463,8/1/2005,100.2
64454713463,9/1/2005,100.3
64454713463,10/1/2005,101.2
64454713463,11/1/2005,100.4
64454713463,12/1/2005,100.2
64454713463,1/1/2006,102.4
64454713463,2/1/2006,100.1
64454713463,3/1/2006,100
64454713463,4/1/2006,102.1
64454713463,5/1/2006,99.9
64454713463,6/1/2006,99.9
64454713463,7/1/2006,100.1
64454713463,8/1/2006,100.3
64454713463,9/1/2006,100.4
64454713463,10/1/2006,100.6
64454713463,11/1/2006,100.3
64454713463,12/1/2006,100.1
64454713463,1/1/2007,101.4
64454713463,2/1/2007,100
64454713463,3/1/2007,100
64454713463,4/1/2007,99.9
64454713463,5/1/2007,99.9
64454713463,6/1/2007,100.1
64454713463,7/1/2007,100.1
64454713463,8/1/2007,100.2
64454713463,9/1/2007,100.4
64454713463,10/1/2007,100.9
64454713463,11/1/2007,100.6
64454713463,12/1/2007,100.3
64454713463,1/1/2008,101.4
64454713463,2/1/2008,103.3
64454713463,3/1/2008,100.1
64454713463,4/1/2008,100
64454713463,5/1/2008,102.4
64454713463,6/1/2008,100.3
64454713463,7/1/2008,100.6
64454713463,8/1/2008,100.5
64454713463,9/1/2008,101.1
64454713463,10/1/2008,101.7
64454713463,11/1/2008,101.7
64454713463,12/1/2008,100.2
64454713463,1/1/2009,102.3
64454713463,2/1/2009,102.9
64454713463,3/1/2009,99.7
64454713463,4/1/2009,100
64454713463,5/1/2009,100
64454713463,6/1/2009,99.8
64454713463,7/1/2009,100.1
64454713463,8/1/2009,100.2
64454713463,9/1/2009,100.3
64454713463,10/1/2009,100.3
64454713463,11/1/2009,100.1
64454713463,12/1/2009,100.1
64454713463,1/1/2010,101.1
64454713463,2/1/2010,101.3
64454713463,3/1/2010,100.1
64454713463,4/1/2010,99.9
64454713463,5/1/2010,100
64454713463,6/1/2010,100.5
64454713463,7/1/2010,100.1
64454713463,8/1/2010,100.2
64454713463,9/1/2010,100.4
64454713463,10/1/2010,101
64454713463,11/1/2010,100.3
64454713463,12/1/2010,100.4
64454713463,1/1/2011,103.3
64454713463,2/1/2011,100.3
64454713463,3/1/2011,100
64454713463,4/1/2011,100.1
64454713463,5/1/2011,100.1
64454713463,6/1/2011,100.1
64454713463,7/1/2011,100.8
64454713463,8/1/2011,100.7
64454713463,9/1/2011,100.5
64454713463,10/1/2011,100.9
64454713463,11/1/2011,100.5
64454713463,12/1/2011,100.2
64454713463,1/1/2012,102.5
64454713463,2/1/2012,100.3
64454713463,3/1/2012,100.1
64454713463,4/1/2012,101.2
64454713463,5/1/2012,99.9
64454713463,6/1/2012,100
64454713463,7/1/2012,100.1
64454713463,8/1/2012,100.1
64454713463,9/1/2012,100.3
64454713463,10/1/2012,100.2
64454713463,11/1/2012,100.1
64454713463,12/1/2012,100
64454713463,1/1/2013,99.1
64454713463,2/1/2013,100
64454713463,3/1/2013,99.8
64454713463,4/1/2013,99.9
64454713463,5/1/2013,99.9
64454713463,6/1/2013,100
64454713463,7/1/2013,99.2
64454713463,8/1/2013,100.1
64454713463,9/1/2013,100.2
64454713463,10/1/2013,100.2
64454713463,11/1/2013,100.2
64454713463,12/1/2013,100
64454713463,1/1/2014,100.2
64454713463,2/1/2014,100
64454713463,3/1/2014,99.8
64454713463,4/1/2014,99.9
64454713463,5/1/2014,99.8
64454713463,6/1/2014,99.9
64454713463,7/1/2014,100
64454713463,8/1/2014,100.2
64454713463,9/1/2014,100.1
64454713463,10/1/2014,100.2
64454713463,11/1/2014,100.1
64454713463,12/1/2014,99.9
64454713463,1/1/2015,100.5
64454713463,2/1/2015,99.9
64454713463,3/1/2015,99.9
64454713463,4/1/2015,99.9
64454713463,5/1/2015,99.9
64454713463,6/1/2015,99.9
64454713463,7/1/2015,100
64454713463,8/1/2015,100
64454713463,9/1/2015,99.4
64454713463,10/1/2015,100
64454713463,11/1/2015,100
64454713463,12/1/2015,100
64454713463,1/1/2016,98.7
64454713463,2/1/2016,99.8
64454713463,3/1/2016,99.8
64454713463,4/1/2016,99.4
64454713463,5/1/2016,99.9
64454713463,6/1/2016,100
64454713463,7/1/2016,100
64454713463,8/1/2016,100
64454713463,9/1/2016,100.2
64454713463,10/1/2016,100.2
64454713463,11/1/2016,100.1
64454713463,12/1/2016,100.3
64454713463,1/1/2017,101
64454713463,2/1/2017,99.9
64454713463,3/1/2017,99.7
64454713463,4/1/2017,100.1
64454713463,5/1/2017,99.9
64454713463,6/1/2017,99.9
64454713463,7/1/2017,100
64454713463,8/1/2017,100.2
64454713463,9/1/2017,100.7
64454713463,10/1/2017,100.6
64454713463,11/1/2017,100.4
64454713463,12/1/2017,100.1
64454713463,1/1/2018,100.1
64454713463,2/1/2018,99.9
64454713463,3/1/2018,99.5
64454713463,4/1/2018,100
64454713463,5/1/2018,100.1
64454713463,6/1/2018,100
64454713463,7/1/2018,100.1
65266566642,1/1/1999,100.6
65266566642,2/1/1999,100.6
65266566642,3/1/1999,100.6
65266566642,4/1/1999,100.6
65266566642,5/1/1999,100.5
65266566642,6/1/1999,100.4
65266566642,7/1/1999,100.4
65266566642,8/1/1999,100.5
65266566642,9/1/1999,100.7
65266566642,10/1/1999,100.5
65266566642,11/1/1999,100.5
65266566642,12/1/1999,100.4
65266566642,1/1/2000,100.5
65266566642,2/1/2000,100.4
65266566642,3/1/2000,100.4
65266566642,4/1/2000,100.3
65266566642,5/1/2000,100.4
65266566642,6/1/2000,100.4
65266566642,7/1/2000,100.3
65266566642,8/1/2000,100.4
65266566642,9/1/2000,100.5
65266566642,10/1/2000,100.3
65266566642,11/1/2000,100.4
65266566642,12/1/2000,100.2
65266566642,1/1/2001,100.4
65266566642,2/1/2001,100.4
65266566642,3/1/2001,100.3
65266566642,4/1/2001,100.3
65266566642,5/1/2001,100.2
65266566642,6/1/2001,100.1
65266566642,7/1/2001,100.2
65266566642,8/1/2001,100.2
65266566642,9/1/2001,100.2
65266566642,10/1/2001,100.2
65266566642,11/1/2001,100.2
65266566642,12/1/2001,100.2
65266566642,1/1/2002,100.2
65266566642,2/1/2002,100.3
65266566642,3/1/2002,100.1
65266566642,4/1/2002,100.1
65266566642,5/1/2002,100.1
65266566642,6/1/2002,100
65266566642,7/1/2002,100
65266566642,8/1/2002,100
65266566642,9/1/2002,100
65266566642,10/1/2002,100.1
65266566642,11/1/2002,100.1
65266566642,12/1/2002,100
65266566642,1/1/2003,100
65266566642,2/1/2003,100.1
65266566642,3/1/2003,100.1
65266566642,4/1/2003,100
65266566642,5/1/2003,100.1
65266566642,6/1/2003,100
65266566642,7/1/2003,100
65266566642,8/1/2003,100
65266566642,9/1/2003,100.1
65266566642,10/1/2003,100.1
65266566642,11/1/2003,100
65266566642,12/1/2003,100
65266566642,1/1/2004,100.1
65266566642,2/1/2004,100.1
65266566642,3/1/2004,100.1
65266566642,4/1/2004,100.1
65266566642,5/1/2004,101.1
65266566642,6/1/2004,100.3
65266566642,7/1/2004,100.2
65266566642,8/1/2004,100.1
65266566642,9/1/2004,100.2
65266566642,10/1/2004,100.2
65266566642,11/1/2004,100.1
65266566642,12/1/2004,100
65266566642,1/1/2005,100.1
65266566642,2/1/2005,100.1
65266566642,3/1/2005,100.1
65266566642,4/1/2005,100
65266566642,5/1/2005,100
65266566642,6/1/2005,100
65266566642,7/1/2005,99.9
65266566642,8/1/2005,100
65266566642,9/1/2005,100
65266566642,10/1/2005,100
65266566642,11/1/2005,100.1
65266566642,12/1/2005,100
65266566642,1/1/2006,100.1
65266566642,2/1/2006,100
65266566642,3/1/2006,100
65266566642,4/1/2006,100
65266566642,5/1/2006,100
65266566642,6/1/2006,100
65266566642,7/1/2006,99.9
65266566642,8/1/2006,100
65266566642,9/1/2006,100
65266566642,10/1/2006,100.1
65266566642,11/1/2006,100.1
65266566642,12/1/2006,99.9
65266566642,1/1/2007,100.1
65266566642,2/1/2007,100.1
65266566642,3/1/2007,100.1
65266566642,4/1/2007,100.3
65266566642,5/1/2007,100.2
65266566642,6/1/2007,100.2
65266566642,7/1/2007,100.2
65266566642,8/1/2007,100.1
65266566642,9/1/2007,100.1
65266566642,10/1/2007,100.2
65266566642,11/1/2007,100.2
65266566642,12/1/2007,100.1
65266566642,1/1/2008,100.2
65266566642,2/1/2008,100.2
65266566642,3/1/2008,100.2
65266566642,4/1/2008,100.2
65266566642,5/1/2008,100.2
65266566642,6/1/2008,100.3
65266566642,7/1/2008,100.2
65266566642,8/1/2008,100.1
65266566642,9/1/2008,100.2
65266566642,10/1/2008,100.2
65266566642,11/1/2008,100.1
65266566642,12/1/2008,100
65266566642,1/1/2009,100.1
65266566642,2/1/2009,100.2
65266566642,3/1/2009,100.5
65266566642,4/1/2009,100.3
65266566642,5/1/2009,100.2
65266566642,6/1/2009,100.2
65266566642,7/1/2009,100.1
65266566642,8/1/2009,100
65266566642,9/1/2009,100.2
65266566642,10/1/2009,100.2
65266566642,11/1/2009,100.1
65266566642,12/1/2009,100.1
65266566642,1/1/2010,100
65266566642,2/1/2010,100.1
65266566642,3/1/2010,100.1
65266566642,4/1/2010,100.1
65266566642,5/1/2010,100.1
65266566642,6/1/2010,100
65266566642,7/1/2010,100
65266566642,8/1/2010,99.9
65266566642,9/1/2010,100
65266566642,10/1/2010,100.1
65266566642,11/1/2010,100.1
65266566642,12/1/2010,100.1
65266566642,1/1/2011,100.5
65266566642,2/1/2011,100.4
65266566642,3/1/2011,100.4
65266566642,4/1/2011,100.1
65266566642,5/1/2011,100.4
65266566642,6/1/2011,100.2
65266566642,7/1/2011,100.1
65266566642,8/1/2011,100.1
65266566642,9/1/2011,100.1
65266566642,10/1/2011,100.2
65266566642,11/1/2011,100.3
65266566642,12/1/2011,100.1
65266566642,1/1/2012,100.2
65266566642,2/1/2012,100.3
65266566642,3/1/2012,100.2
65266566642,4/1/2012,100.4
65266566642,5/1/2012,100.2
65266566642,6/1/2012,100.1
65266566642,7/1/2012,100
65266566642,8/1/2012,100.1
65266566642,9/1/2012,100.1
65266566642,10/1/2012,100.3
65266566642,11/1/2012,99.9
65266566642,12/1/2012,100.1
65266566642,1/1/2013,100
65266566642,2/1/2013,100.2
65266566642,3/1/2013,100
65266566642,4/1/2013,100.2
65266566642,5/1/2013,100
65266566642,6/1/2013,99.8
65266566642,7/1/2013,100
65266566642,8/1/2013,99.9
65266566642,9/1/2013,99.9
65266566642,10/1/2013,100.1
65266566642,11/1/2013,100.2
65266566642,12/1/2013,99.8
65266566642,1/1/2014,100.2
65266566642,2/1/2014,99.9
65266566642,3/1/2014,99.9
65266566642,4/1/2014,100
65266566642,5/1/2014,100.2
65266566642,6/1/2014,99.7
65266566642,7/1/2014,100.1
65266566642,8/1/2014,99.8
65266566642,9/1/2014,100
65266566642,10/1/2014,100.1
65266566642,11/1/2014,99.9
65266566642,12/1/2014,99.9
65266566642,1/1/2015,100.1
65266566642,2/1/2015,99.9
65266566642,3/1/2015,100
65266566642,4/1/2015,100.1
65266566642,5/1/2015,100.1
65266566642,6/1/2015,99.9
65266566642,7/1/2015,100
65266566642,8/1/2015,99.9
65266566642,9/1/2015,99.9
65266566642,10/1/2015,100
65266566642,11/1/2015,100
65266566642,12/1/2015,99.8
65266566642,1/1/2016,99.9
65266566642,2/1/2016,100
65266566642,3/1/2016,99.8
65266566642,4/1/2016,100.4
65266566642,5/1/2016,100.1
65266566642,6/1/2016,99.9
65266566642,7/1/2016,100.2
65266566642,8/1/2016,100
65266566642,9/1/2016,99.9
65266566642,10/1/2016,100.2
65266566642,11/1/2016,99.6
65266566642,12/1/2016,100.1
65266566642,1/1/2017,100.2
65266566642,2/1/2017,100
65266566642,3/1/2017,100.1
65266566642,4/1/2017,99.9
65266566642,5/1/2017,100.2
65266566642,6/1/2017,100
65266566642,7/1/2017,100
65266566642,8/1/2017,100
65266566642,9/1/2017,99.8
65266566642,10/1/2017,100.1
65266566642,11/1/2017,100
65266566642,12/1/2017,99.9
65266566642,1/1/2018,100.5
65266566642,2/1/2018,100.2
65266566642,3/1/2018,99.6
65266566642,4/1/2018,100.3
65266566642,5/1/2018,100.1
65266566642,6/1/2018,100.1
65266566642,7/1/2018,100.1
64626990259,1/1/1999,101.6
64626990259,2/1/1999,100.8
64626990259,3/1/1999,100.7
64626990259,4/1/1999,100.6
64626990259,5/1/1999,100.5
64626990259,6/1/1999,100.4
64626990259,7/1/1999,100.4
64626990259,8/1/1999,100.5
64626990259,9/1/1999,100.8
64626990259,10/1/1999,102.2
64626990259,11/1/1999,100.6
64626990259,12/1/1999,100.4
64626990259,1/1/2000,101.8
64626990259,2/1/2000,100.4
64626990259,3/1/2000,100.4
64626990259,4/1/2000,100.4
64626990259,5/1/2000,100.5
64626990259,6/1/2000,100.3
64626990259,7/1/2000,100.4
64626990259,8/1/2000,100.3
64626990259,9/1/2000,100.6
64626990259,10/1/2000,101.7
64626990259,11/1/2000,101.2
64626990259,12/1/2000,100.2
64626990259,1/1/2001,101.6
64626990259,2/1/2001,100.5
64626990259,3/1/2001,100.4
64626990259,4/1/2001,100.3
64626990259,5/1/2001,100.3
64626990259,6/1/2001,100.2
64626990259,7/1/2001,100.6
64626990259,8/1/2001,100.1
64626990259,9/1/2001,100.3
64626990259,10/1/2001,101.1
64626990259,11/1/2001,100.2
64626990259,12/1/2001,100.1
64626990259,1/1/2002,100.3
64626990259,2/1/2002,100.2
64626990259,3/1/2002,100.1
64626990259,4/1/2002,100.1
64626990259,5/1/2002,100
64626990259,6/1/2002,100.1
64626990259,7/1/2002,100
64626990259,8/1/2002,100
64626990259,9/1/2002,100
64626990259,10/1/2002,100.4
64626990259,11/1/2002,100.1
64626990259,12/1/2002,100.1
64626990259,1/1/2003,100.1
64626990259,2/1/2003,100.3
64626990259,3/1/2003,100.1
64626990259,4/1/2003,100
64626990259,5/1/2003,100.1
64626990259,6/1/2003,99.4
64626990259,7/1/2003,98.7
64626990259,8/1/2003,100
64626990259,9/1/2003,100
64626990259,10/1/2003,100.1
64626990259,11/1/2003,100
64626990259,12/1/2003,100
64626990259,1/1/2004,100.1
64626990259,2/1/2004,100
64626990259,3/1/2004,100.1
64626990259,4/1/2004,100.1
64626990259,5/1/2004,100.3
64626990259,6/1/2004,100.1
64626990259,7/1/2004,100
64626990259,8/1/2004,100.1
64626990259,9/1/2004,100.2
64626990259,10/1/2004,100.4
64626990259,11/1/2004,100.1
64626990259,12/1/2004,100
64626990259,1/1/2005,100.2
64626990259,2/1/2005,100
64626990259,3/1/2005,99.9
64626990259,4/1/2005,99.9
64626990259,5/1/2005,100
64626990259,6/1/2005,100.1
64626990259,7/1/2005,100
64626990259,8/1/2005,100
64626990259,9/1/2005,100
64626990259,10/1/2005,100.1
64626990259,11/1/2005,100
